IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,MLE,Age Group,30-34 years,AGE30-34,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,MLE,Age Group,35-39 years,AGE35-39,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,FMLE,Age Group,1-4 years,AGE1-4,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,FMLE,Age Group,35-39 years,AGE35-39,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,FMLE,Age Group,40-44 years,AGE40-44,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,MLE,Age Group,25-29 years,AGE25-29,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,MLE,Age Group,30-34 years,AGE30-34,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,FMLE,Age Group,45-49 years,AGE45-49,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,MLE,Age Group,30-34 years,AGE30-34,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,MLE,Age Group,35-39 years,AGE35-39,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,FMLE,Age Group,1-4 years,AGE1-4,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,FMLE,Age Group,35-39 years,AGE35-39,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,MLE,Age Group,1-4 years,AGE1-4,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,MLE,Age Group,20-24 years,AGE20-24,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,MLE,Age Group,25-29 years,AGE25-29,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,MLE,Age Group,30-34 years,AGE30-34,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,MLE,Age Group,35-39 years,AGE35-39,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,FMLE,Age Group,45-49 years,AGE45-49,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,MLE,Age Group,35-39 years,AGE35-39,,,,,,,0.002,,,,,,0.002,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2019,true,Sex,Female,FMLE,Age Group,45-49 years,AGE45-49,,,,,,,0.003,,,,,,0.003,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2019,true,Sex,Male,MLE,Age Group,35-39 years,AGE35-39,,,,,,,0.003,,,,,,0.003,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,FMLE,Age Group,30-34 years,AGE30-34,,,,,,,0.003,,,,,,0.003,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,MLE,Age Group,25-29 years,AGE25-29,,,,,,,0.003,,,,,,0.003,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,MLE,Age Group,40-44 years,AGE40-44,,,,,,,0.003,,,,,,0.003,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,FMLE,Age Group,45-49 years,AGE45-49,,,,,,,0.003,,,,,,0.003,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,MLE,Age Group,35-39 years,AGE35-39,,,,,,,0.003,,,,,,0.003,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,FMLE,Age Group,50-54 years,AGE50-54,,,,,,,0.003,,,,,,0.003,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,MLE,Age Group,40-44 years,AGE40-44,,,,,,,0.003,,,,,,0.003,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,FMLE,Age Group,40-44 years,AGE40-44,,,,,,,0.003,,,,,,0.003,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,FMLE,Age Group,50-54 years,AGE50-54,,,,,,,0.003,,,,,,0.003,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,MLE,Age Group,40-44 years,AGE40-44,,,,,,,0.003,,,,,,0.003,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2019,true,Sex,Female,FMLE,Age Group,50-54 years,AGE50-54,,,,,,,0.004,,,,,,0.004,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2019,true,Sex,Male,MLE,Age Group,40-44 years,AGE40-44,,,,,,,0.004,,,,,,0.004,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,FMLE,Age Group,35-39 years,AGE35-39,,,,,,,0.004,,,,,,0.004,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,MLE,Age Group,30-34 years,AGE30-34,,,,,,,0.004,,,,,,0.004,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,FMLE,Age Group,50-54 years,AGE50-54,,,,,,,0.004,,,,,,0.004,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,MLE,Age Group,45-49 years,AGE45-49,,,,,,,0.004,,,,,,0.004,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,MLE,Age Group,40-44 years,AGE40-44,,,,,,,0.004,,,,,,0.004,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,MLE,Age Group,45-49 years,AGE45-49,,,,,,,0.004,,,,,,0.004,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,FMLE,Age Group,45-49 years,AGE45-49,,,,,,,0.004,,,,,,0.004,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,MLE,Age Group,40-44 years,AGE40-44,,,,,,,0.004,,,,,,0.004,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,FMLE,Age Group,55-59 years,AGE55-59,,,,,,,0.004,,,,,,0.004,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,MLE,Age Group,45-49 years,AGE45-49,,,,,,,0.004,,,,,,0.004,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2019,true,Sex,Male,MLE,Age Group,45-49 years,AGE45-49,,,,,,,0.005,,,,,,0.005,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,FMLE,Age Group,40-44 years,AGE40-44,,,,,,,0.005,,,,,,0.005,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,MLE,Age Group,35-39 years,AGE35-39,,,,,,,0.005,,,,,,0.005,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,FMLE,Age Group,55-59 years,AGE55-59,,,,,,,0.005,,,,,,0.005,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,MLE,Age Group,45-49 years,AGE45-49,,,,,,,0.005,,,,,,0.005,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2019,true,Sex,Female,FMLE,Age Group,55-59 years,AGE55-59,,,,,,,0.006,,,,,,0.006,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,FMLE,Age Group,1-4 years,AGE1-4,,,,,,,0.006,,,,,,0.006,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,FMLE,Age Group,45-49 years,AGE45-49,,,,,,,0.006,,,,,,0.006,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,MLE,Age Group,1-4 years,AGE1-4,,,,,,,0.006,,,,,,0.006,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,FMLE,Age Group,55-59 years,AGE55-59,,,,,,,0.006,,,,,,0.006,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,MLE,Age Group,50-54 years,AGE50-54,,,,,,,0.006,,,,,,0.006,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,FMLE,Age Group,50-54 years,AGE50-54,,,,,,,0.006,,,,,,0.006,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,MLE,Age Group,45-49 years,AGE45-49,,,,,,,0.006,,,,,,0.006,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,FMLE,Age Group,<1 year,AGELT1,,,,,,,0.006,,,,,,0.006,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,MLE,Age Group,50-54 years,AGE50-54,,,,,,,0.006,,,,,,0.006,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,FMLE,Age Group,50-54 years,AGE50-54,,,,,,,0.006,,,,,,0.006,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,MLE,Age Group,50-54 years,AGE50-54,,,,,,,0.006,,,,,,0.006,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2019,true,Sex,Male,MLE,Age Group,50-54 years,AGE50-54,,,,,,,0.007,,,,,,0.007,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,MLE,Age Group,40-44 years,AGE40-44,,,,,,,0.007,,,,,,0.007,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,0.007,,,,,,0.007,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,0.007,,,,,,0.007,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,0.008,,,,,,0.008,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,MLE,Age Group,50-54 years,AGE50-54,,,,,,,0.008,,,,,,0.008,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,MLE,Age Group,55-59 years,AGE55-59,,,,,,,0.008,,,,,,0.008,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,FMLE,Age Group,50-54 years,AGE50-54,,,,,,,0.009,,,,,,0.009,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,MLE,Age Group,45-49 years,AGE45-49,,,,,,,0.009,,,,,,0.009,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,0.009,,,,,,0.009,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,MLE,Age Group,55-59 years,AGE55-59,,,,,,,0.009,,,,,,0.009,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,FMLE,Age Group,55-59 years,AGE55-59,,,,,,,0.009,,,,,,0.009,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,MLE,Age Group,50-54 years,AGE50-54,,,,,,,0.009,,,,,,0.009,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,FMLE,Age Group,<1 year,AGELT1,,,,,,,0.009,,,,,,0.009,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2019,true,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,0.01,,,,,,0.01,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,FMLE,Age Group,<1 year,AGELT1,,,,,,,0.01,,,,,,0.01,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,FMLE,Age Group,55-59 years,AGE55-59,,,,,,,0.01,,,,,,0.01,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,0.01,,,,,,0.01,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2019,true,Sex,Male,MLE,Age Group,55-59 years,AGE55-59,,,,,,,0.011,,,,,,0.011,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2019,true,Sex,Male,MLE,Age Group,55-59 years,AGE55-59,,,,,,,0.011,,,,,,0.011,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Female,FMLE,Age Group,65-69 years,AGE65-69,,,,,,,0.011,,,,,,0.011,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,FMLE,Age Group,55-59 years,AGE55-59,,,,,,,0.012,,,,,,0.012,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EUR,Europe,Year,2019,true,Sex,Female,FMLE,Age Group,65-69 years,AGE65-69,,,,,,,0.012,,,,,,0.012,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Male,MLE,Age Group,50-54 years,AGE50-54,,,,,,,0.013,,,,,,0.013,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2019,true,Sex,Female,FMLE,Age Group,65-69 years,AGE65-69,,,,,,,0.013,,,,,,0.013,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,MLE,Age Group,<1 year,AGELT1,,,,,,,0.013,,,,,,0.013,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Male,MLE,Age Group,55-59 years,AGE55-59,,,,,,,0.013,,,,,,0.013,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,WPR,Western Pacific,Year,2019,true,Sex,Male,MLE,Age Group,60-64 years,AGE60-64,,,,,,,0.013,,,,,,0.013,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AMR,Americas,Year,2019,true,Sex,Male,MLE,Age Group,60-64 years,AGE60-64,,,,,,,0.014,,,,,,0.014,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,0.014,,,,,,0.014,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,SEAR,South-East Asia,Year,2019,true,Sex,Male,MLE,Age Group,55-59 years,AGE55-59,,,,,,,0.014,,,,,,0.014,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2019,true,Sex,Female,FMLE,Age Group,65-69 years,AGE65-69,,,,,,,0.015,,,,,,0.015,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,EMR,Eastern Mediterranean,Year,2019,true,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,0.016,,,,,,0.016,,,EN,2020-12-05T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,GLOBAL,(WHO) Global,Year,2019,true,Sex,Male,MLE,Age Group,60-64 years,AGE60-64,,,,,,,0.017,,,,,,0.017,,,EN,2022-11-16T23:00:00.000Z
LIFE_0000000029,nMx - age-specific death rate between ages x and x+n,numeric,GLOBAL,(WHO) Global,WHO region,AFR,Africa,Year,2019,true,Sex,Female,FMLE,Age Group,60-64 years,AGE60-64,,,,,,,0.017,,,,,,0.017,,,EN,2020-12-05T23:00:00.000Z
